Temperature,Humidity,HeartRate,AccelX,AccelY,AccelZ,HealthStatus
31.3,33.0,80.0,0.21,-0.87,-0.57,0
31.3,30.0,80.0,0.22,-0.84,-0.58,0
31.3,31.0,80.0,0.21,-0.85,-0.57,0
31.3,31.0,80.0,0.22,-0.83,-0.56,0
31.3,31.0,80.0,0.21,-0.85,-0.58,0
31.3,30.0,80.0,0.21,-0.85,-0.57,0
31.3,31.0,80.0,0.2,-0.85,-0.57,0
31.5,31.0,80.0,0.21,-0.85,-0.57,0
31.8,31.0,80.0,0.22,-0.84,-0.57,0
31.8,31.0,80.0,0.23,-0.82,-0.56,0
31.8,31.0,80.0,0.24,-0.85,-0.58,0
31.8,30.0,80.0,0.22,-0.83,-0.56,0
31.8,30.0,80.0,0.22,-0.84,-0.58,0
31.8,31.0,80.0,0.22,-0.85,-0.58,0
31.8,31.0,80.0,0.22,-0.85,-0.58,0
31.8,31.0,80.0,0.22,-0.84,-0.57,0
31.8,31.0,80.0,0.21,-0.85,-0.57,0
31.8,32.0,80.0,0.22,-0.83,-0.57,0
31.8,31.0,80.0,0.23,-0.83,-0.57,0
31.8,30.0,80.0,0.23,-0.85,-0.58,0
31.8,30.0,80.0,0.23,-0.83,-0.58,0
31.8,31.0,80.0,0.21,-0.84,-0.57,0
31.8,31.0,80.0,0.21,-0.85,-0.57,0
31.8,31.0,80.0,0.21,-0.85,-0.56,0
31.8,30.0,80.0,0.22,-0.85,-0.57,0
31.8,30.0,80.0,0.19,-0.85,-0.57,0
31.8,31.0,80.0,0.21,-0.84,-0.57,0
31.8,32.0,80.0,0.19,-0.85,-0.56,0
31.8,31.0,80.0,0.23,-0.86,-0.57,0
31.8,31.0,80.0,0.21,-0.84,-0.57,0
31.8,31.0,80.0,0.21,-0.85,-0.57,0
31.8,31.0,80.0,0.22,-0.85,-0.58,0
31.8,32.0,80.0,0.2,-0.84,-0.57,0
31.8,30.0,80.0,0.22,-0.84,-0.58,0
31.8,31.0,80.0,0.22,-0.83,-0.57,0
31.8,31.0,80.0,0.21,-0.85,-0.58,0
31.8,32.0,80.0,0.11,-0.42,-0.98,0
,31.0,80.0,0.07,-0.41,-1.0,0
,30.0,80.0,0.06,-0.41,-0.99,0
,32.0,80.0,0.06,-0.41,-1.0,0
,31.0,80.0,0.06,-0.41,-0.99,0
,32.0,80.0,0.06,-0.41,-1.0,0
,31.0,80.0,0.07,-0.41,-1.01,0
,31.0,80.0,0.06,-0.41,-0.99,0
,31.0,80.0,0.06,-0.41,-0.99,0
,32.0,80.0,0.05,-0.4,-0.99,0
,31.0,80.0,0.06,-0.41,-0.99,0
,30.0,80.0,0.06,-0.41,-1.0,0
,31.0,80.0,0.05,-0.41,-0.99,0
,30.0,80.0,0.05,-0.41,-0.99,0
,32.0,80.0,0.05,-0.4,-0.99,0
,30.0,80.0,0.06,-0.41,-1.0,0
,32.0,80.0,0.06,-0.41,-1.01,0
,30.0,80.0,0.06,-0.41,-0.99,0
,32.0,80.0,0.06,-0.41,-1.0,0
,30.0,80.0,0.06,-0.41,-0.99,0
,32.0,80.0,0.06,-0.41,-0.99,0
,31.0,80.0,0.06,-0.41,-1.01,0
,30.0,80.0,0.07,-0.41,-0.99,0
31.8,31.0,80.0,0.06,-0.45,-0.99,0
31.4,31.0,80.0,0.03,-0.48,-0.96,0
31.6,31.0,80.0,0.02,-0.48,-0.96,0
31.8,31.0,80.0,0.02,-0.48,-0.97,0
31.8,31.0,80.0,0.02,-0.48,-0.97,0
31.8,31.0,80.0,0.02,-0.48,-0.97,0
31.8,31.0,80.0,0.02,-0.48,-0.96,0
31.8,30.0,80.0,0.02,-0.47,-0.97,0
31.8,31.0,80.0,0.01,-0.48,-0.97,0
31.8,31.0,80.0,0.01,-0.47,-0.97,0
31.8,31.0,80.0,0.02,-0.48,-0.96,0
31.8,31.0,80.0,0.03,-0.46,-0.97,0
31.8,32.0,80.0,0.02,-0.48,-0.98,0
31.8,32.0,80.0,0.01,-0.47,-0.97,0
31.8,32.0,80.0,0.02,-0.47,-0.96,0
31.8,31.0,80.0,0.02,-0.48,-0.97,0
31.8,30.0,80.0,0.02,-0.48,-0.96,0
31.8,30.0,80.0,0.02,-0.47,-0.97,0
31.8,30.0,80.0,0.02,-0.49,-0.97,0
31.8,31.0,80.0,0.03,-0.49,-0.96,0
31.8,31.0,80.0,0.02,-0.49,-0.96,0
31.8,31.0,80.0,0.02,-0.48,-0.96,0
31.8,31.0,80.0,0.02,-0.48,-0.96,0
31.8,32.0,80.0,0.03,-0.48,-0.97,0
31.8,32.0,80.0,0.02,-0.48,-0.96,0
31.8,31.0,80.0,0.02,-0.48,-0.96,0
31.8,31.0,80.0,0.02,-0.48,-0.96,0
31.8,31.0,80.0,0.02,-0.48,-0.96,0
31.8,31.0,80.0,0.02,-0.49,-0.97,0
31.8,31.0,80.0,0.02,-0.49,-0.97,0
31.8,31.0,80.0,0.02,-0.49,-0.96,0
31.8,31.0,80.0,0.02,-0.49,-0.97,0
31.8,31.0,80.0,0.02,-0.48,-0.97,0
31.8,31.0,80.0,0.02,-0.48,-0.96,0
31.8,31.0,80.0,0.02,-0.49,-0.98,0
31.8,31.0,80.0,0.02,-0.48,-0.96,0
31.8,31.0,80.0,0.02,-0.49,-0.98,0
31.8,31.0,80.0,0.02,-0.49,-0.96,0
31.8,31.0,80.0,0.02,-0.48,-0.96,0
31.8,31.0,80.0,0.03,-0.48,-0.96,0
31.8,31.0,80.0,0.03,-0.49,-0.96,0
31.8,31.0,80.0,0.03,-0.48,-0.96,0
31.8,31.0,80.0,0.02,-0.49,-0.97,0
31.8,31.0,80.0,0.02,-0.48,-0.96,0
31.8,31.0,80.0,0.03,-0.48,-0.97,0
31.8,31.0,80.0,0.02,-0.49,-0.97,0
31.8,31.0,80.0,0.03,-0.47,-0.96,0
31.8,31.0,80.0,0.02,-0.49,-0.96,0
31.8,32.0,80.0,0.02,-0.47,-0.96,0
31.8,33.0,80.0,0.01,-0.48,-0.98,0
31.8,31.0,80.0,0.02,-0.48,-0.98,0
31.8,30.0,80.0,0.02,-0.47,-0.96,0
31.8,31.0,80.0,0.02,-0.47,-0.97,0
31.8,31.0,80.0,0.01,-0.47,-0.97,0
31.8,33.0,80.0,0.01,-0.47,-0.96,0
31.8,32.0,80.0,0.02,-0.48,-0.98,0
31.8,30.0,80.0,0.02,-0.48,-0.98,0
31.8,31.0,80.0,0.01,-0.48,-0.97,0
31.8,31.0,80.0,0.02,-0.48,-0.96,0
31.8,31.0,80.0,0.01,-0.48,-0.97,0
31.8,32.0,80.0,0.02,-0.49,-0.96,0
31.8,32.0,80.0,0.03,-0.49,-0.98,0
31.8,30.0,80.0,0.02,-0.48,-0.97,0
31.8,31.0,80.0,0.02,-0.47,-0.97,0
31.8,32.0,80.0,0.02,-0.47,-0.96,0
31.8,30.0,80.0,0.03,-0.47,-0.97,0
31.8,31.0,80.0,0.02,-0.47,-0.98,0
31.8,33.0,80.0,0.03,-0.47,-0.97,0
31.8,30.0,80.0,0.03,-0.47,-0.97,0
31.8,31.0,80.0,0.03,-0.47,-0.97,0
31.8,32.0,80.0,0.02,-0.48,-0.98,0
31.8,31.0,80.0,0.02,-0.48,-0.97,0
31.8,31.0,80.0,0.03,-0.48,-0.98,0
31.8,31.0,80.0,0.02,-0.48,-0.97,0
31.8,31.0,80.0,0.02,-0.47,-0.97,0
31.8,33.0,80.0,0.03,-0.49,-0.99,0
31.8,30.0,80.0,0.02,-0.48,-0.98,0
31.8,32.0,80.0,0.03,-0.47,-0.97,0
31.8,30.0,80.0,0.03,-0.46,-0.98,0
31.8,32.0,80.0,0.02,-0.47,-0.97,0
31.8,31.0,80.0,0.02,-0.48,-0.97,0
31.8,32.0,80.0,0.03,-0.47,-0.97,0
31.8,31.0,80.0,0.02,-0.47,-0.96,0
31.8,31.0,80.0,0.02,-0.47,-0.96,0
31.8,31.0,80.0,0.03,-0.47,-0.97,0
31.8,31.0,80.0,0.02,-0.47,-0.96,0
31.8,32.0,80.0,0.02,-0.46,-0.96,0
31.8,31.0,80.0,0.03,-0.47,-0.97,0
31.8,30.0,80.0,0.02,-0.48,-0.97,0
31.8,32.0,80.0,0.02,-0.48,-0.97,0
31.8,30.0,80.0,0.02,-0.48,-0.97,0
31.8,32.0,80.0,0.04,-0.48,-0.96,0
31.8,30.0,80.0,0.02,-0.48,-0.98,0
31.8,33.0,80.0,0.02,-0.47,-0.97,0
31.8,31.0,80.0,0.03,-0.48,-0.97,0
31.8,32.0,80.0,0.03,-0.49,-0.97,0
31.8,31.0,80.0,0.03,-0.48,-0.96,0
31.8,33.0,80.0,0.03,-0.48,-0.96,0
31.8,31.0,80.0,0.03,-0.49,-0.96,0
31.8,33.0,80.0,0.03,-0.48,-0.96,0
31.8,30.0,80.0,0.03,-0.49,-0.97,0
31.8,32.0,80.0,0.02,-0.49,-0.96,0
31.8,31.0,80.0,0.04,-0.5,-0.98,0
31.8,31.0,80.0,0.04,-0.48,-0.95,0
31.8,33.0,80.0,0.03,-0.48,-0.96,0
31.8,30.0,80.0,0.03,-0.48,-0.97,0
31.8,31.0,80.0,0.03,-0.49,-0.97,0
31.8,31.0,80.0,0.04,-0.48,-0.96,0
31.8,31.0,80.0,0.02,-0.49,-0.97,0
31.8,33.0,80.0,0.04,-0.48,-0.96,0
31.8,30.0,80.0,0.03,-0.49,-0.97,0
31.8,31.0,80.0,0.03,-0.48,-0.96,0
31.8,32.0,80.0,0.04,-0.49,-0.96,0
31.8,31.0,80.0,0.04,-0.48,-0.96,0
31.8,32.0,80.0,0.03,-0.5,-0.97,0
31.8,30.0,80.0,0.03,-0.48,-0.96,0
31.8,31.0,80.0,0.03,-0.48,-0.96,0
31.8,33.0,80.0,0.02,-0.48,-0.98,0
31.8,30.0,80.0,0.03,-0.48,-0.96,0
31.8,31.0,80.0,0.04,-0.48,-0.96,0
31.8,31.0,80.0,0.03,-0.48,-0.96,0
31.8,30.0,80.0,0.03,-0.48,-0.97,0
31.8,31.0,80.0,0.03,-0.48,-0.96,0
31.8,32.0,80.0,0.03,-0.47,-0.97,0
31.8,31.0,80.0,0.04,-0.48,-0.96,0
31.8,31.0,80.0,0.03,-0.48,-0.96,0
31.8,30.0,80.0,0.02,-0.48,-0.97,0
31.8,31.0,80.0,0.04,-0.49,-0.96,0
31.8,33.0,80.0,0.02,-0.49,-0.97,0
31.8,31.0,80.0,0.03,-0.49,-0.96,0
31.8,33.0,80.0,0.02,-0.48,-0.97,0
31.8,30.0,80.0,0.02,-0.48,-0.96,0
31.8,31.0,80.0,0.03,-0.48,-0.96,0
31.8,31.0,80.0,0.03,-0.49,-0.96,0
31.8,31.0,80.0,0.03,-0.48,-0.96,0
31.8,31.0,80.0,0.03,-0.48,-0.96,0
31.8,31.0,80.0,0.03,-0.48,-0.96,0
31.8,31.0,80.0,0.03,-0.48,-0.96,0
31.8,31.0,80.0,0.03,-0.48,-0.97,0
31.8,31.0,80.0,0.03,-0.49,-0.97,0
31.8,31.0,80.0,0.03,-0.49,-0.97,0
31.8,31.0,80.0,0.02,-0.48,-0.96,0
31.8,31.0,80.0,0.03,-0.48,-0.97,0
31.8,31.0,80.0,0.03,-0.48,-0.96,0
31.8,31.0,80.0,0.02,-0.48,-0.96,0
31.8,31.0,80.0,0.03,-0.48,-0.96,0
31.8,31.0,80.0,0.03,-0.48,-0.96,0
31.8,31.0,80.0,0.02,-0.48,-0.96,0
31.8,31.0,80.0,0.03,-0.48,-0.97,0
31.8,31.0,80.0,0.03,-0.49,-0.97,0
31.8,32.0,80.0,0.03,-0.48,-0.96,0
31.8,31.0,80.0,0.02,-0.48,-0.97,0
31.8,30.0,80.0,0.03,-0.48,-0.96,0
31.8,31.0,80.0,0.03,-0.48,-0.96,0
31.8,31.0,80.0,0.02,-0.48,-0.96,0
,31.0,80.0,0.54,-0.19,-0.89,0
,31.0,80.0,0.68,-0.3,-0.74,0
,31.0,80.0,0.62,-0.31,-0.8,0
31.3,30.0,80.0,0.63,-0.3,-0.78,0
31.3,31.0,80.0,0.63,-0.3,-0.78,0
31.3,31.0,80.0,0.63,-0.3,-0.78,0
31.3,31.0,80.0,0.63,-0.3,-0.78,0
31.3,30.0,80.0,0.52,-0.48,-0.77,0
31.3,31.0,80.0,0.92,-0.11,-0.22,0
,31.0,80.0,0.69,-0.49,-0.59,0
,31.0,80.0,0.69,-0.5,-0.6,0
,31.0,80.0,0.54,-0.48,-0.77,0
,31.0,80.0,0.55,-0.43,-0.77,0
,31.0,80.0,0.55,-0.46,-0.76,0
,31.0,80.0,0.59,-0.46,-0.73,0
31.3,31.0,80.0,0.62,-0.48,-0.7,0
31.8,31.0,80.0,0.62,-0.48,-0.69,0
31.8,31.0,80.0,0.62,-0.48,-0.69,0
31.8,31.0,80.0,0.63,-0.48,-0.69,0
31.8,31.0,80.0,0.63,-0.48,-0.69,0
31.8,31.0,80.0,0.63,-0.47,-0.68,0
31.8,31.0,80.0,0.63,-0.47,-0.69,0
31.8,31.0,80.0,0.63,-0.48,-0.69,0
31.8,31.0,80.0,0.63,-0.48,-0.68,0
31.8,32.0,80.0,0.63,-0.48,-0.68,0
31.8,31.0,80.0,0.64,-0.48,-0.68,0
31.8,31.0,80.0,0.63,-0.48,-0.67,0
31.8,31.0,80.0,0.64,-0.48,-0.68,0
31.8,31.0,80.0,0.64,-0.48,-0.67,0
31.8,31.0,80.0,0.64,-0.48,-0.68,0
,30.0,80.0,0.6,-0.48,-0.7,0
,31.0,80.0,0.64,-0.47,-0.67,0
-250.2,31.0,80.0,0.65,-0.47,-0.67,0
,31.0,80.0,0.63,-0.48,-0.67,0
31.8,31.0,80.0,0.64,-0.47,-0.68,0
31.8,31.0,80.0,0.64,-0.46,-0.67,0
31.8,31.0,80.0,0.63,-0.5,-0.69,0
31.8,31.0,80.0,0.62,-0.49,-0.69,0
31.8,31.0,80.0,0.64,-0.47,-0.67,0
31.8,31.0,80.0,0.63,-0.5,-0.69,0
31.8,31.0,80.0,0.63,-0.49,-0.69,0
31.8,31.0,80.0,0.64,-0.47,-0.67,0
31.8,31.0,80.0,0.62,-0.49,-0.69,0
31.8,31.0,80.0,0.64,-0.47,-0.67,0
31.8,30.0,80.0,0.64,-0.48,-0.67,0
31.8,31.0,80.0,0.66,-0.46,-0.66,0
15.0,31.0,80.0,0.67,-0.45,-0.64,0
,30.0,80.0,0.69,-0.45,-0.63,0
,30.0,80.0,0.67,-0.47,-0.67,0
,31.0,80.0,0.66,-0.47,-0.66,0
,31.0,80.0,0.65,-0.47,-0.66,0
,31.0,80.0,0.66,-0.46,-0.67,0
,31.0,80.0,0.66,-0.47,-0.65,0
,30.0,80.0,0.67,-0.47,-0.67,0
,31.0,80.0,0.67,-0.47,-0.66,0
,31.0,80.0,0.66,-0.47,-0.66,0
,31.0,80.0,0.66,-0.47,-0.66,0
,31.0,80.0,0.66,-0.46,-0.66,0
,31.0,80.0,0.66,-0.46,-0.66,0
,31.0,80.0,0.66,-0.47,-0.67,0
,31.0,80.0,0.67,-0.47,-0.66,0
,31.0,80.0,0.66,-0.48,-0.67,0
,30.0,80.0,0.66,-0.47,-0.67,0
,31.0,80.0,0.71,-0.51,-0.53,0
,31.0,80.0,0.69,-0.5,-0.59,0
,31.0,80.0,0.68,-0.51,-0.6,0
,31.0,80.0,0.67,-0.51,-0.6,0
,31.0,80.0,0.68,-0.5,-0.6,0
,31.0,80.0,0.68,-0.5,-0.59,0
,31.0,80.0,0.69,-0.49,-0.6,0
,31.0,80.0,0.69,-0.5,-0.6,0
,31.0,80.0,0.68,-0.5,-0.6,0
31.8,31.0,80.0,0.28,-0.55,-0.91,0
,30.0,80.0,0.47,-0.55,-0.76,0
,31.0,80.0,0.31,-0.55,-0.85,0
31.8,31.0,80.0,0.23,-0.66,-0.9,0
31.8,31.0,80.0,0.39,-0.58,-0.79,0
,31.0,80.0,0.48,-0.57,-0.74,0
,31.0,80.0,0.49,-0.57,-0.74,0
,31.0,80.0,0.5,-0.58,-0.74,0
,31.0,80.0,0.49,-0.58,-0.73,0
,31.0,80.0,0.49,-0.57,-0.74,0
,31.0,80.0,0.49,-0.57,-0.74,0
,31.0,80.0,0.49,-0.57,-0.73,0
,31.0,80.0,0.47,-0.57,-0.74,0
,31.0,80.0,0.48,-0.57,-0.74,0
,31.0,80.0,0.48,-0.67,-0.62,0
,35.0,80.0,0.27,-0.5,-0.91,0
,31.0,80.0,0.4,-0.55,-0.81,0
,30.0,80.0,0.5,-0.54,-0.75,0
,31.0,80.0,0.51,-0.54,-0.74,0
,31.0,80.0,0.51,-0.54,-0.74,0
,31.0,80.0,-0.42,-0.68,-0.59,0
,31.0,80.0,0.38,-0.42,-0.9,0
,31.0,80.0,0.4,-0.41,-0.9,0
,31.0,80.0,0.4,-0.43,-0.89,0
32.3,31.0,80.0,0.46,-0.32,-0.9,1
32.3,31.0,80.0,0.48,-0.35,-0.89,1
32.3,31.0,80.0,0.48,-0.34,-0.89,1
32.8,31.0,80.0,0.48,-0.34,-0.89,1
32.8,31.0,80.0,0.49,-0.36,-0.87,1
32.8,31.0,80.0,0.48,-0.36,-0.88,1
33.3,31.0,80.0,0.49,-0.32,-0.88,0
33.3,31.0,80.0,0.46,-0.36,-0.89,0
33.3,31.0,80.0,0.43,-0.35,-0.9,0
33.3,31.0,80.0,0.44,-0.35,-0.89,0
33.8,31.0,80.0,0.41,-0.37,-0.91,0
33.8,31.0,80.0,0.43,-0.36,-0.91,0
33.8,31.0,80.0,0.41,-0.34,-0.92,0
33.8,31.0,80.0,0.41,-0.35,-0.92,0
33.8,31.0,80.0,0.42,-0.34,-0.91,0
34.2,31.0,80.0,0.46,-0.29,-0.92,0
34.2,31.0,80.0,0.43,-0.34,-0.91,0
34.2,31.0,80.0,0.46,-0.36,-0.89,0
34.2,31.0,80.0,0.43,-0.37,-0.89,0
34.2,31.0,80.0,0.44,-0.36,-0.91,0
34.2,31.0,80.0,0.43,-0.38,-0.9,0
34.2,31.0,80.0,0.45,-0.35,-0.9,0
34.7,31.0,80.0,0.49,-0.4,-0.83,0
,31.0,80.0,0.48,-0.39,-0.87,0
,31.0,80.0,0.49,-0.38,-0.88,0
,31.0,80.0,0.49,-0.4,-0.85,0
34.7,31.0,80.0,0.49,-0.39,-0.85,0
33.8,31.0,80.0,0.48,-0.4,-0.86,0
33.8,31.0,80.0,0.48,-0.39,-0.86,0
33.8,31.0,80.0,0.49,-0.41,-0.85,0
33.8,31.0,80.0,0.48,-0.39,-0.85,0
33.3,31.0,80.0,0.48,-0.39,-0.86,0
33.3,31.0,80.0,0.48,-0.38,-0.88,0
33.3,31.0,80.0,0.49,-0.4,-0.85,0
33.3,31.0,80.0,0.49,-0.39,-0.85,0
32.8,31.0,80.0,0.48,-0.39,-0.85,1
32.8,31.0,80.0,0.48,-0.39,-0.87,1
32.8,31.0,80.0,0.48,-0.39,-0.85,1
32.8,31.0,80.0,0.48,-0.38,-0.87,1
32.8,31.0,80.0,0.47,-0.39,-0.91,1
32.3,31.0,80.0,0.57,-0.42,-0.77,1
,31.0,80.0,0.49,-0.4,-0.85,0
32.6,30.0,80.0,0.48,-0.39,-0.86,1
32.8,30.0,80.0,0.48,-0.38,-0.87,1
32.8,31.0,80.0,0.48,-0.39,-0.85,1
32.8,31.0,80.0,0.48,-0.39,-0.87,1
32.6,31.0,80.0,0.49,-0.4,-0.87,1
32.3,31.0,80.0,0.48,-0.39,-0.86,1
32.3,31.0,80.0,0.48,-0.39,-0.85,1
,31.0,80.0,0.5,-0.41,-0.82,0
32.3,31.0,80.0,0.5,-0.41,-0.84,1
32.3,31.0,80.0,0.5,-0.41,-0.83,1
32.3,31.0,80.0,0.49,-0.39,-0.85,1
32.3,31.0,80.0,0.5,-0.4,-0.84,1
32.8,31.0,80.0,0.5,-0.41,-0.83,1
32.8,31.0,80.0,0.5,-0.41,-0.83,1
32.8,31.0,80.0,0.49,-0.4,-0.85,1
32.8,31.0,80.0,0.5,-0.41,-0.83,1
32.8,31.0,80.0,0.5,-0.4,-0.85,1
32.8,31.0,80.0,0.5,-0.4,-0.85,1
32.8,31.0,80.0,0.5,-0.4,-0.85,1
32.8,31.0,80.0,0.5,-0.41,-0.84,1
32.8,31.0,80.0,0.5,-0.41,-0.84,1
32.8,30.0,80.0,0.5,-0.41,-0.83,1
32.8,31.0,80.0,0.49,-0.39,-0.87,1
32.8,31.0,80.0,0.5,-0.41,-0.84,1
32.8,31.0,80.0,0.5,-0.41,-0.84,1
32.3,31.0,80.0,0.5,-0.4,-0.85,1
32.3,31.0,80.0,0.49,-0.4,-0.84,1
32.3,31.0,80.0,0.5,-0.4,-0.84,1
32.3,31.0,80.0,0.5,-0.39,-0.85,1
32.3,31.0,80.0,0.49,-0.39,-0.85,1
32.3,31.0,80.0,0.5,-0.41,-0.83,1
32.3,31.0,80.0,0.5,-0.41,-0.84,1
32.3,31.0,80.0,0.49,-0.4,-0.83,1
32.1,31.0,80.0,0.5,-0.41,-0.85,0
31.8,31.0,80.0,0.5,-0.4,-0.83,0
31.8,31.0,80.0,0.49,-0.39,-0.86,0
31.8,31.0,80.0,0.5,-0.4,-0.84,0
31.8,31.0,80.0,0.5,-0.39,-0.84,0
31.8,31.0,80.0,0.49,-0.4,-0.84,0
31.8,31.0,80.0,0.49,-0.39,-0.84,0
31.8,31.0,80.0,0.49,-0.39,-0.85,0
31.8,31.0,80.0,0.5,-0.4,-0.85,0
31.8,31.0,80.0,0.5,-0.4,-0.85,0
31.8,31.0,80.0,0.49,-0.4,-0.85,0
31.8,31.0,80.0,0.49,-0.39,-0.86,0
31.8,31.0,80.0,0.49,-0.4,-0.85,0
31.8,31.0,80.0,0.5,-0.4,-0.84,0
31.3,31.0,80.0,0.5,-0.4,-0.84,0
31.3,31.0,80.0,0.49,-0.4,-0.85,0
31.3,31.0,80.0,0.5,-0.39,-0.85,0
31.3,31.0,80.0,0.49,-0.4,-0.85,0
31.3,31.0,80.0,0.5,-0.4,-0.84,0
31.3,31.0,80.0,0.49,-0.39,-0.86,0
31.3,31.0,80.0,0.49,-0.39,-0.85,0
31.3,31.0,80.0,0.49,-0.39,-0.85,0
31.3,31.0,80.0,0.5,-0.4,-0.85,0
31.3,31.0,80.0,0.49,-0.4,-0.85,0
31.3,31.0,80.0,0.49,-0.4,-0.85,0
31.3,31.0,80.0,0.5,-0.39,-0.84,0
31.3,31.0,80.0,0.49,-0.4,-0.85,0
31.3,31.0,80.0,0.49,-0.4,-0.85,0
31.3,31.0,80.0,0.49,-0.4,-0.85,0
31.3,30.0,80.0,0.49,-0.4,-0.85,0
31.3,31.0,80.0,0.5,-0.4,-0.84,0
31.3,32.0,80.0,0.49,-0.4,-0.85,0
31.3,31.0,80.0,0.49,-0.4,-0.85,0
31.3,31.0,80.0,0.49,-0.4,-0.85,0
31.3,31.0,80.0,0.49,-0.4,-0.85,0
31.3,30.0,80.0,0.5,-0.41,-0.85,0
31.3,31.0,80.0,0.49,-0.4,-0.85,0
31.3,31.0,80.0,0.49,-0.41,-0.85,0
31.3,31.0,80.0,0.49,-0.41,-0.85,0
31.3,31.0,80.0,0.5,-0.41,-0.85,0
31.3,31.0,80.0,0.5,-0.41,-0.85,0
31.3,30.0,80.0,0.49,-0.4,-0.85,0
31.3,31.0,80.0,0.5,-0.4,-0.85,0
31.3,31.0,80.0,0.49,-0.4,-0.85,0
31.3,31.0,80.0,0.49,-0.4,-0.85,0
31.3,31.0,80.0,0.49,-0.4,-0.85,0
31.3,31.0,80.0,0.49,-0.4,-0.85,0
31.3,31.0,80.0,0.49,-0.4,-0.85,0
31.3,31.0,80.0,0.49,-0.41,-0.85,0
31.3,31.0,80.0,0.49,-0.4,-0.84,0
31.3,31.0,80.0,0.49,-0.4,-0.84,0
31.3,30.0,80.0,0.49,-0.4,-0.84,0
31.3,31.0,80.0,0.49,-0.4,-0.85,0
31.3,31.0,80.0,0.49,-0.41,-0.84,0
31.3,31.0,80.0,0.49,-0.4,-0.85,0
31.3,31.0,80.0,0.49,-0.4,-0.85,0
31.3,30.0,80.0,0.49,-0.4,-0.85,0
31.3,30.0,80.0,0.49,-0.4,-0.85,0
31.3,30.0,80.0,0.49,-0.4,-0.85,0
31.3,30.0,80.0,0.49,-0.41,-0.84,0
31.3,31.0,80.0,0.49,-0.4,-0.84,0
31.3,31.0,80.0,0.49,-0.39,-0.84,0
31.3,31.0,80.0,0.49,-0.39,-0.85,0
31.3,31.0,80.0,0.49,-0.4,-0.85,0
31.3,31.0,80.0,0.49,-0.4,-0.85,0
31.3,32.0,80.0,0.49,-0.4,-0.85,0
31.3,31.0,80.0,0.49,-0.4,-0.85,0
31.3,31.0,80.0,0.49,-0.4,-0.85,0
31.3,31.0,80.0,0.49,-0.41,-0.86,0
31.3,31.0,80.0,0.5,-0.4,-0.85,0
31.3,31.0,80.0,0.49,-0.4,-0.85,0
31.3,31.0,80.0,0.49,-0.4,-0.85,0
31.3,31.0,80.0,0.49,-0.4,-0.85,0
31.3,31.0,80.0,0.49,-0.4,-0.85,0
31.3,31.0,80.0,0.49,-0.4,-0.85,0
31.3,31.0,80.0,0.49,-0.4,-0.85,0
31.3,31.0,80.0,0.49,-0.4,-0.85,0
31.2,31.0,80.0,0.49,-0.4,-0.85,0
31.2,31.0,80.0,0.49,-0.4,-0.85,0
31.3,31.0,80.0,0.49,-0.4,-0.85,0
31.3,31.0,80.0,0.49,-0.4,-0.85,0
31.3,31.0,80.0,0.5,-0.4,-0.85,0
31.3,31.0,80.0,0.49,-0.4,-0.85,0
31.2,30.0,80.0,0.5,-0.4,-0.85,0
31.2,30.0,80.0,0.49,-0.4,-0.85,0
31.2,31.0,80.0,0.49,-0.4,-0.85,0
31.2,32.0,80.0,0.49,-0.4,-0.85,0
31.1,32.0,80.0,0.49,-0.4,-0.85,0
31.0,31.0,80.0,0.49,-0.4,-0.85,0
31.0,31.0,80.0,0.49,-0.4,-0.85,0
30.8,31.0,80.0,0.49,-0.41,-0.85,0
30.8,31.0,80.0,0.5,-0.41,-0.86,0
,30.0,80.0,0.5,-0.41,-0.85,0
,31.0,80.0,0.5,-0.41,-0.85,0
,31.0,80.0,0.49,-0.41,-0.85,0
,31.0,80.0,0.49,-0.4,-0.84,0
,31.0,80.0,0.49,-0.39,-0.85,0
,30.0,80.0,0.5,-0.41,-0.84,0
30.8,31.0,80.0,0.49,-0.4,-0.85,0
30.8,31.0,80.0,0.49,-0.4,-0.85,0
30.8,31.0,80.0,0.49,-0.4,-0.85,0
30.8,31.0,80.0,0.49,-0.4,-0.85,0
30.8,31.0,80.0,0.49,-0.4,-0.85,0
30.8,31.0,80.0,0.49,-0.41,-0.85,0
30.8,30.0,80.0,0.49,-0.4,-0.85,0
30.8,31.0,80.0,0.49,-0.4,-0.85,0
30.8,31.0,80.0,0.49,-0.4,-0.85,0
30.8,31.0,80.0,0.49,-0.4,-0.85,0
30.8,31.0,80.0,0.49,-0.4,-0.85,0
30.8,31.0,80.0,0.49,-0.4,-0.85,0
30.8,31.0,80.0,0.48,-0.39,-0.85,0
30.8,30.0,80.0,0.49,-0.4,-0.85,0
30.8,31.0,80.0,0.49,-0.4,-0.85,0
30.8,31.0,80.0,0.45,-0.37,-0.81,0
